subject,channel,alpha,f1,drop_pp
10,0,1.0,0.8107203264004597,0.0
10,0,0.75,0.8061739941172565,0.4546332283203114
10,0,0.5,0.7906431895021006,2.0077136898359105
10,0,0.25,0.7678428489939674,4.287747740649229
10,0,0.0,0.7492668531122941,6.145347328816553
10,1,1.0,0.8107203264004597,0.0
10,1,0.75,0.8201280782190887,-0.9407751818629073
10,1,0.5,0.8071731665170089,0.3547159883450779
10,1,0.25,0.7909676309922932,1.9752695408166487
10,1,0.0,0.7796486557605389,3.107167063992078
10,2,1.0,0.8107203264004597,0.0
10,2,0.75,0.8130323822259774,-0.23120558255177448
10,2,0.5,0.8105825753902859,0.013775101017377
10,2,0.25,0.78679403299315,2.3926293407309673
10,2,0.0,0.7827882658948458,2.793206050561381
10,3,1.0,0.8107203264004597,0.0
10,3,0.75,0.7904006951089079,2.0319631291551787
10,3,0.5,0.7667154450601534,4.400488134030622
10,3,0.25,0.7425115647048268,6.820876169563284
10,3,0.0,0.7071548848438383,10.356544155662139
10,4,1.0,0.8107203264004597,0.0
10,4,0.75,0.7964224189101303,1.4297907490329331
10,4,0.5,0.787323785064896,2.339654133556368
10,4,0.25,0.7845827162954946,2.613761010496507
10,4,0.0,0.7635025792920529,4.721774710840676
10,5,1.0,0.8107203264004597,0.0
10,5,0.75,0.7912146492039648,1.9505677196494875
10,5,0.5,0.7615085665398473,4.9211759860612325
10,5,0.25,0.7723486255909563,3.837170080950336
10,5,0.0,0.779666622083616,3.105370431684362
10,6,1.0,0.8107203264004597,0.0
10,6,0.75,0.7903609723091445,2.0359354091315174
10,6,0.5,0.7796954732647645,3.102485313569514
10,6,0.25,0.7846814234571862,2.603890294327349
10,6,0.0,0.7790058369452415,3.1714489455218153
10,7,1.0,0.8107203264004597,0.0
10,7,0.75,0.78559428950767,2.5126036892789694
10,7,0.5,0.7599224419579611,5.079788444249855
10,7,0.25,0.7403158664971721,7.040445990328759
10,7,0.0,0.7151485543654887,9.55717720349709
10,8,1.0,0.8107203264004597,0.0
10,8,0.75,0.8026745583624019,0.8045768038057788
10,8,0.5,0.7979814142631173,1.273891213734235
10,8,0.25,0.8028367779691595,0.7883548431300125
10,8,0.0,0.7868596304596758,2.3860695940783883
11,0,1.0,0.9105483046504481,0.0
11,0,0.75,0.9189753842823635,-0.8427079631915357
11,0,0.5,0.9210401650120132,-1.049186036156513
11,0,0.25,0.9203059355469276,-0.9757630896479519
11,0,0.0,0.9050633285064047,0.5484976144043419
11,1,1.0,0.9105483046504481,0.0
11,1,0.75,0.9141026677191058,-0.355436306865764
11,1,0.5,0.9071330838982332,0.3415220752214898
11,1,0.25,0.894898974217611,1.5649330432837116
11,1,0.0,0.8798943192891798,3.0653985361268288
11,2,1.0,0.9105483046504481,0.0
11,2,0.75,0.9065714196481541,0.3976885002293984
11,2,0.5,0.887022355361803,2.3525949288645154
11,2,0.25,0.8852570127803606,2.5291291870087496
11,2,0.0,0.8855689128208469,2.4979391829601183
11,3,1.0,0.9105483046504481,0.0
11,3,0.75,0.9074226699528006,0.31256346976474836
11,3,0.5,0.8991606145483123,1.1387690102135806
