subject,channel,alpha,f1,drop_pp
7,5,0.5,0.7932187320436739,-2.4558888167329873
7,5,0.25,0.80565143412737,-3.699159025102594
7,5,0.0,0.8139206810385873,-4.526083716224328
7,6,1.0,0.768659843876344,0.0
7,6,0.75,0.7533284800114493,1.5331363864894754
7,6,0.5,0.7674926485630941,0.11671953132499358
7,6,0.25,0.7768596954937954,-0.8199851617451404
7,6,0.0,0.7687233005607591,-0.006345668441509744
7,7,1.0,0.768659843876344,0.0
7,7,0.75,0.7649406387230783,0.37192051532657366
7,7,0.5,0.759208942265487,0.9450901610857043
7,7,0.25,0.7519751894505086,1.6684654425835443
7,7,0.0,0.7255066407502401,4.315320312610393
7,8,1.0,0.768659843876344,0.0
7,8,0.75,0.7708301003650679,-0.21702564887239317
7,8,0.5,0.7774494138265768,-0.8789569950232834
7,8,0.25,0.7830425136509576,-1.4382669774613555
7,8,0.0,0.7716501831923045,-0.29903393159604885
8,0,1.0,0.8433094214908514,0.0
8,0,0.75,0.857136814207008,-1.3827392716156628
8,0,0.5,0.8635402274180495,-2.023080592719806
8,0,0.25,0.857514072013803,-1.4204650522951612
8,0,0.0,0.8504797627781854,-0.7170341287333959
8,1,1.0,0.8433094214908514,0.0
8,1,0.75,0.852619244775054,-0.9309823284202601
8,1,0.5,0.8483513202010109,-0.5041898710159476
8,1,0.25,0.8461009075094037,-0.27914860185522805
8,1,0.0,0.8401202309445817,0.318919054626976
8,2,1.0,0.8433094214908514,0.0
8,2,0.75,0.8545865481647259,-1.1277126673874482
8,2,0.5,0.8515560986946604,-0.8246677203809005
8,2,0.25,0.8495318071966846,-0.6222385705833222
8,2,0.0,0.8557849781348906,-1.247555664403921
8,3,1.0,0.8433094214908514,0.0
8,3,0.75,0.8544521625028414,-1.1142741011989976
8,3,0.5,0.8556701507377987,-1.236072924694731
8,3,0.25,0.8424872389736549,0.0822182517196568
8,3,0.0,0.8361529877257527,0.7156433765098669
8,4,1.0,0.8433094214908514,0.0
8,4,0.75,0.8293280666573353,1.3981354833516146
8,4,0.5,0.807514914983641,3.579450650721039
8,4,0.25,0.8009865437651544,4.232287772569698
8,4,0.0,0.8168172221522905,2.649219933856095
8,5,1.0,0.8433094214908514,0.0
8,5,0.75,0.817672855494941,2.5636565995910465
8,5,0.5,0.8131156121217396,3.019380936911187
8,5,0.25,0.8125276064241903,3.078181506666111
8,5,0.0,0.8488448176932428,-0.5535396202391407
8,6,1.0,0.8433094214908514,0.0
8,6,0.75,0.848536037848139,-0.5226616357287606
8,6,0.5,0.8447246915887466,-0.1415270097895216
8,6,0.25,0.8408821602662389,0.24272612246125647
8,6,0.0,0.8329376905456637,1.037173094518773
8,7,1.0,0.8433094214908514,0.0
8,7,0.75,0.8486562104446029,-0.5346788953751513
8,7,0.5,0.844486864341564,-0.1177442850712529
8,7,0.25,0.8344593047953037,0.8850116695547694
8,7,0.0,0.8118915229778854,3.141789851296606
8,8,1.0,0.8433094214908514,0.0
8,8,0.75,0.8365824756634448,0.6726945827406627
8,8,0.5,0.8265329776229917,1.6776443867859703
8,8,0.25,0.814243445747421,2.9065975743430394
8,8,0.0,0.8019300833332521,4.137933815759931
9,0,1.0,0.8158743508083357,0.0
9,0,0.75,0.8145453408285932,0.13290099797425015
9,0,0.5,0.8153803898765968,0.049396093173892375
9,0,0.25,0.8114316536827675,0.4442697125568218
9,0,0.0,0.7959800539363833,1.9894296871952433
9,1,1.0,0.8158743508083357,0.0
9,1,0.75,0.815381146029379,0.04932047789567573
9,1,0.5,0.8013123906530066,1.4561960155329068
9,1,0.25,0.7870104155389285,2.8863935269407226
9,1,0.0,0.7655423809310966,5.033196987723909
9,2,1.0,0.8158743508083357,0.0
9,2,0.75,0.8199284398831561,-0.40540890748204106
9,2,0.5,0.8208244972308264,-0.49501464224906977
9,2,0.25,0.8144519473833063,0.1422403425029417
9,2,0.0,0.7926193365258705,2.3255014282465236
9,3,1.0,0.8158743508083357,0.0
9,3,0.75,0.8161559171778108,-0.028156636947507252
9,3,0.5,0.8208707589759792,-0.49964081676434624
9,3,0.25,0.8193874594520121,-0.3513108643676377
9,3,0.0,0.8172123291318338,-0.13379783234981346
9,4,1.0,0.8158743508083357,0.0
9,4,0.75,0.8192549636731045,-0.33806128647687617
9,4,0.5,0.810218027492221,0.5656323316114653
