subject,channel,alpha,f1,drop_pp
9,0,0.25,0.7284946628461209,7.416034699894403
9,0,0.0,0.7375070588323932,6.514795101267168
9,1,1.0,0.8026550098450649,0.0
9,1,0.75,0.780193225969678,2.2461783875386887
9,1,0.5,0.7761066522600006,2.654835758506424
9,1,0.25,0.7340131887108243,6.8641821134240555
9,1,0.0,0.6916364086919129,11.101860115315198
9,2,1.0,0.8026550098450649,0.0
9,2,0.75,0.7941205746283513,0.8534435216713598
9,2,0.5,0.7764166873387037,2.6238322506361156
9,2,0.25,0.7470553965191074,5.559961332595753
9,2,0.0,0.7171603735681504,8.549463627691445
9,3,1.0,0.8026550098450649,0.0
9,3,0.75,0.8014240100209282,0.12309998241366582
9,3,0.5,0.7821730384139456,2.0481971431119295
9,3,0.25,0.7521727734896889,5.048223635537596
9,3,0.0,0.7289827737960518,7.367223604901307
9,4,1.0,0.8026550098450649,0.0
9,4,0.75,0.789184842451393,1.3470167393671906
9,4,0.5,0.7712001576532157,3.145485219184918
9,4,0.25,0.7404574117756493,6.2197598069415605
9,4,0.0,0.6580059727240178,14.464903712104704
9,5,1.0,0.8026550098450649,0.0
9,5,0.75,0.7892224801553548,1.3432529689710093
9,5,0.5,0.7795204783913586,2.3134531453706253
9,5,0.25,0.7650391726209917,3.7615837224073134
9,5,0.0,0.7189937419681507,8.36612678769142
9,6,1.0,0.8026550098450649,0.0
9,6,0.75,0.7941992934686111,0.8455716376453815
9,6,0.5,0.7823940852497622,2.026092459530271
9,6,0.25,0.7698759014317449,3.277910841331999
9,6,0.0,0.75142763892846,5.12273709166049
9,7,1.0,0.8026550098450649,0.0
9,7,0.75,0.7943626353116835,0.8292374533381386
9,7,0.5,0.7832018147993622,1.9453195045702643
9,7,0.25,0.7470162803794758,5.563872946558912
9,7,0.0,0.6955066101527132,10.714839969235168
9,8,1.0,0.8026550098450649,0.0
9,8,0.75,0.8019534835985579,0.07015262465069894
9,8,0.5,0.7699169239628216,3.273808588224325
9,8,0.25,0.7369906848864859,6.5664324958578995
9,8,0.0,0.6556403611561668,14.701464868889813
10,0,1.0,0.7400820104052559,0.0
10,0,0.75,0.7243650503454425,1.5716960059813379
10,0,0.5,0.709639013454687,3.0442996950568846
10,0,0.25,0.6491937410415671,9.088826936368877
10,0,0.0,0.5522209869846082,18.78610234206477
10,1,1.0,0.7400820104052559,0.0
10,1,0.75,0.749708790006918,-0.9626779601662139
10,1,0.5,0.7215514226659682,1.853058773928773
10,1,0.25,0.6786224748567057,6.145953554855021
10,1,0.0,0.6357891281736491,10.429288223160682
10,2,1.0,0.7400820104052559,0.0
