source_file,window_ms,feat_set,model,subject,n_windows,acc,f1_macro,bal_acc
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,15,610,0.9278688524590164,0.864724039503387,0.8676640060327561
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,16,681,0.922173274596182,0.8736532680205273,0.8777694527694527
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,17,703,0.9061166429587483,0.8510740474438381,0.8521460247070003
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,18,640,0.921875,0.8744552616424704,0.8815493372906162
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,19,716,0.9162011173184358,0.8703108073696308,0.8736223601549917
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,20,599,0.9031719532554258,0.8323780539585216,0.8278867149332965
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,21,607,0.9308072487644151,0.8907517435352093,0.8992169162089941
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,22,722,0.9030470914127424,0.8669564728989239,0.8691519269231236
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,23,704,0.9176136363636364,0.8930720213426667,0.8941744341795346
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,24,653,0.9494640122511485,0.9112443663424872,0.9140339206791148
